"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FBXW11",2508.57862415301,-0.0473494043836154,0.29357776797496,0.810556789378127,0.966278978750137
"FBXW2",4078.43759848445,-0.116244708899656,0.317988537402398,0.539599050414337,0.8871408091812
"FBXW4",1730.93656808115,-0.18091252365383,0.354228131994744,0.342075181834752,0.796719957323205
"FBXW5",7071.38383614693,0.0161368879491615,0.298503502063862,0.929766626098886,0.987394299671142
"FBXW7",26083.3856945663,0.632042334833554,0.518455300059915,0.0249319140318429,0.26271314544549
"FBXW8",1312.40513105206,-0.215771473794442,0.372564924030267,0.254860123124824,0.726955236338053
"FBXW9",422.286320980917,-0.194550790141975,0.391433575309643,0.253321973925206,0.726075586170037
"FCAMR",55.8848556367795,0.113741471428711,0.402739662127077,0.018152491123121,0.222593668772193
"FCAR",20.4957365364665,0.105565809868963,0.396924382053481,0.0397799080535461,0.336676256102095
"FCER1A",21.506850118327,-0.0624494784286149,0.373423134780533,0.502476024740579,0.871709762343892
"FCER1G",1810.48683308412,0.134766516391515,0.389330922549012,0.156638988111349,0.616692211287163
"FCER2",428.111171152108,5.16506739078103,1.8926511399977,1.22227032260656e-06,0.00021277090047257
"FCF1",3240.58981489828,0.149612169412325,0.350900647975501,0.372097815564136,0.813218144326381
"FCGBP",4633.91966343278,-0.508882649169303,0.877943462706751,0.00600527097496903,0.116662572682221
"FCGR1A",561.940289059785,0.120259259262608,0.384426561917804,0.227580841263972,0.699868822756161
"FCGR1B",199.638756656088,0.0830535471635157,0.374503401537938,0.325191976185201,0.78529573772581
"FCGR1C",133.261256797001,0.0242172447995518,0.36248922128286,0.782109248875769,0.960172391015962
"FCGR2A",3226.36224011695,0.0598872928901505,0.362909938607934,0.53133641762161,0.883495169455406
"FCGR2B",623.807876768454,0.213423412564308,0.418967557751269,0.122877263983706,0.562604469236783
"FCGR2C",1096.84839120981,-0.00398335680939564,0.349094145796384,0.969563880342487,0.994254554674294
"FCGR3A",3237.98668481218,0.0859956953808606,0.380899878331074,0.135048503714672,0.58384884874824
"FCGR3B",148.9054752248,0.0552989559905279,0.380790158326326,0.00821468299011112,0.140115188446122
"FCGRT",3439.03844675782,-0.00591096728773627,0.294342062621982,0.974344893279559,0.995903457454087
"FCHO1",942.687117674643,1.72449272012407,0.813038753559801,0.000421321159802709,0.0208078957915352
"FCHO2",3671.14319297798,-0.134473006754959,0.310209020271201,0.480162050560525,0.861361625555939
"FCHSD1",902.088437759888,0.199037106340517,0.389317327580389,0.245442831520132,0.715987024872547
"FCHSD2",4848.69520891509,0.202707759313006,0.408540099352008,0.145655412770138,0.60131539389597
"FCN1",428.189879620506,0.368401177134078,0.644633692136863,0.00569387691078189,0.111836812420181
"FCN2",722.206294970927,-1.62681876325118,1.4543944485779,0.012687265900158,0.181089303314473
"FCN3",582.787072076075,0.0153618660733692,0.340227238517591,0.878055559605877,0.978884083550579
"FCRL1",429.902802518685,0.0435245135886911,0.37849693387174,0.00213215587019955,0.0612598052285811
"FCRL2",262.227539740723,0.0922322108993891,0.388877145914333,0.00352408692428467,0.0836546623363618
"FCRL3",589.765996463975,0.150913067552096,0.416544765907737,0.000458124721876492,0.0221045178305407
"FCRL4",105.540223493994,0.108804105200824,0.394575338437028,0.0191068608654195,0.229230690220533
"FCRL5",3426.17602256491,0.0364678196335454,0.377025468199132,0.00517877911334961,0.10642870594518
"FCRL6",178.853128235915,0.134893090716172,0.404476277086319,0.0127149057922321,0.181338045981424
"FCRLA",188.257442864618,0.00958434810153145,0.377120999081006,0.181964207456712,0.651271208950087
"FCRLB",91.158309589077,-0.0401775874848987,0.358122023973458,0.706695815165084,0.940175077067676
"FDCSP",20194.5649067202,0.00708100093177513,0.376914193270349,0.0447421692769051,0.357213110467953
"FDFT1",7122.89368118185,-0.141949044220359,0.392399994554428,0.12744261621637,0.571444866523003
"FDPS",4355.62568135548,-0.0855229151375444,0.331428801969844,0.60382229008628,0.909588130060129
"FDX1",487.173574424584,0.139945451923613,0.354296003542906,0.382225617685892,0.818172037725876
"FDX1L",423.720424370304,-0.170378768882303,0.36714430885666,0.338672734658151,0.795532415279474
"FDXACB1",220.26133639905,-0.118620268423191,0.327753376070678,0.518228193708086,0.878564180387834
"FDXR",456.913875463119,-0.20097459550811,0.386349576617809,0.26111525315159,0.733970131093392
"FECH",914.212159187975,-0.308242971945716,0.377163693274881,0.161365152464771,0.621463092933169
"FEM1A",2913.59041135622,-0.280904585272763,0.376839510454747,0.202182450752177,0.671824562313055
"FEM1B",3398.96976000015,0.118527029573397,0.327056284018945,0.518451055861472,0.878564180387834
"FEM1C",1849.45765373916,0.0217457253409959,0.29754850511636,0.904939032001412,0.983472268695289
"FEN1",1020.5668313345,0.150183627647385,0.330189449302343,0.416405258972511,0.836898895488599
"FER",2498.8128974184,0.0917139195494291,0.328807476149311,0.517027086791734,0.87816462149168
"FER1L4",2091.12057600114,3.05638971325482,1.4944665779398,1.05953453566569e-05,0.00129745484243311
"FER1L5",40.9429853127913,0.0398547422987249,0.363781264247599,0.683039383909112,0.934724262095583
"FER1L6",21.4817859741985,0.109902016965046,0.384010558512247,0.300346488575323,0.767024439070675
"FER1L6-AS2",19.8643810056497,0.0981609200160651,0.395340637473024,0.030291443914503,0.292822284003036
"FERMT1",472.807487602623,0.151928429125614,0.415068424699029,0.0179491199163452,0.2217846717012
"FERMT2",4620.93203184804,-0.175347044466519,0.363988027146785,0.341569501421692,0.796337718913284
"FERMT3",2208.60554761012,0.368744204429259,0.541789589798612,0.0425974653719419,0.349755639392711
"FES",1700.28855228671,0.0941489071942514,0.323287929040215,0.60282383546334,0.909402797239435
"FETUB",346.993841006043,-4.68902898095924,2.66374572639049,0.0010584952566746,0.0394896833573486
"FEZ1",199.796831454675,-0.0986210269714644,0.344933674021138,0.555018232097028,0.894761551581155
"FEZ2",1714.01892323169,0.208720825660618,0.346535268345725,0.281517849307211,0.753032680370418
"FFAR2",151.563976874504,-0.178021651820715,0.425247634796371,0.0864195721112779,0.482114323096977
"FFAR3",17.9252601226193,0.0752856133484636,0.372583716213063,0.47323049222654,0.859081956852514
"FFAR4",63.5953252767833,-0.142040985924712,0.397498283299869,0.122333552247558,0.561797514072743
"FGA",104320.647934131,-4.2702941168522,1.18569417117621,2.11250802458276e-05,0.00210728609463435
"FGB",70161.3954073586,-2.34777813864939,1.36584738815045,0.00389321605023315,0.0897765508934284
"FGD1",2409.36356378698,-0.0453238330807729,0.349474950088587,0.75894515127618,0.955393839493786
"FGD2",1682.74180995483,0.179119978707724,0.411902060328213,0.0884172780142666,0.487461360299427
"FGD3",1581.79061454309,1.96909338641652,0.604141303562011,3.18509716897358e-05,0.00296097305404685
"FGD4",2578.60570558239,0.069644482752047,0.350740667280114,0.596075241402449,0.90810055652869
"FGD5",2565.56566751764,-0.154195282696272,0.35176826551583,0.406118020094206,0.832328738907026
"FGD5-AS1",835.019312347916,0.0288437273584478,0.314405185778677,0.850301569355683,0.972242556860036
"FGD6",3278.26011434124,0.0155232559821823,0.322296270050824,0.923545812188674,0.986843636576592
"FGF1",147.090343115664,-0.181544099318481,0.413601544371605,0.164378017724754,0.624238462881664
"FGF10",12.2150648288974,-0.0781884035347641,0.379253850525832,0.36649954793128,0.809600145940259
"FGF11",213.988366578699,0.15522687725836,0.368611823542971,0.32422793154967,0.784224377141525
"FGF12",94.9858878754697,0.0562475485798237,0.361334377861761,0.618805641475866,0.916072114402627
"FGF13",778.442763194356,-0.163036622162878,0.384512140747419,0.301881764409354,0.768607213619904
"FGF14",54.3567276488244,-0.129136709895316,0.404413207113125,0.0244851272862132,0.260646235068346
"FGF17",16.4947887698782,0.0539216206005669,0.371613960817791,0.532694956033689,0.884315375468927
"FGF18",24.5044194959845,-0.169450759464321,0.407039291119107,0.195327481557407,0.667224848505833
"FGF2",1394.64713107749,2.52805498700572,0.771648525687084,2.82774171868061e-05,0.00271402064631853
"FGF21",37.4508589500858,0.0539063440621889,0.382485124601418,0.275026904014334,0.746783801777878
"FGF7",871.026690381156,0.25661542516444,0.428479766796059,0.118227088961229,0.551538933186352
"FGF9",49.3434456168102,-0.00930373160420042,0.372617119638419,0.835577372509145,0.970228611293057
"FGFBP1",36.3240073087962,0.050768744081989,0.378798281225026,0.15558904979503,0.616446566361131
"FGFBP2",25.3488302963666,0.0224409108121292,0.36359730723717,0.818737314877201,0.968859143122917
"FGFBP3",57.8175670229391,-0.354911195732395,0.540993616921025,0.0751870776591556,0.454089030923798
"FGFR1",20461.8029669625,-0.38843703028274,0.514911572803331,0.0836492904246706,0.476539850329293
"FGFR1OP",1432.96979801184,-0.169191591624414,0.343639578995277,0.35170016713943,0.803363633639377
"FGFR1OP2",1301.60936700163,0.040842398206027,0.346881370083394,0.759004015239087,0.955396446939128
"FGFR2",16223.5401514396,2.21595569752609,1.47836125480924,0.00149919099581095,0.049387078518774
"FGFR3",10779.1206105158,0.180117581210943,0.436666399125384,0.020949202780949,0.237956281628334
"FGFR4",6480.45129396169,-0.410094397706503,0.779812259124921,0.00111270813203903,0.0405692927977104
"FGFRL1",1955.91572415273,0.216001712312572,0.35736380772069,0.266034928189063,0.738151977633862
"FGG",71286.484030836,-1.84791725592736,1.20384592895058,0.00580409126426276,0.113249938998076
"FGGY",1443.97651944992,-0.30356623996037,0.388612366716224,0.15266512469051,0.612177496387693
"FGL1",17688.2934725744,0.0221744742835183,0.366657063969176,0.799637885333751,0.963565680829139
"FGL2",2023.77458844047,0.0968459854083319,0.384766168599896,0.0850158884200769,0.480287023476578
"FGR",1296.07921361108,0.279789536742393,0.468863601532126,0.0664372163532619,0.428811055459294
"FH",32493.6254177134,-0.620562728085736,0.489656375227833,0.0316192873570993,0.29895211198757
"FHAD1",554.511922234723,-0.138381605842113,0.376248733396418,0.348764683369685,0.801328379647014
"FHDC1",1746.37427579068,-0.0608347352984794,0.306934764235726,0.739087730159129,0.948326064106185
"FHIT",163.260747754816,-0.476549367543466,0.580226261540244,0.0593327091070292,0.406761228920622
