"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACTRT3",120.901946304915,4.96664008046874e-08,0.00144269160945008,0.976165745603127,0.999224467646119
"ACVR1",2266.84013839072,-5.04840481394605e-07,0.001442688458392,0.820411231969499,0.999224467646119
"ACVR1B",1722.84573120185,-9.19152729717373e-07,0.0014426822309374,0.771614922582608,0.999224467646119
"ACVR1C",69.0475268859057,-1.67655143454769e-07,0.00144269097091729,0.920082930696643,0.999224467646119
"ACVR2A",1734.38099522088,2.17929327774697e-06,0.00144268452357429,0.449062810512211,0.999224467646119
"ACVR2B",1025.62845428644,-1.12168937054287e-07,0.00144268716478768,0.955737529034494,0.999224467646119
"ACVRL1",1643.3636484189,4.51400215263857e-07,0.00144268591696727,0.851964887972709,0.999224467646119
"ACY1",8.96946155134851,-3.17546992157967e-08,0.00144269126828349,0.981926864625415,0.999224467646119
"ACY3",138.938225455586,1.57114282318313e-06,0.00144269431076861,0.0379559996399408,0.999224467646119
"ACYP1",592.579827947503,5.44444932326904e-07,0.0014426880501693,0.812040110449441,0.999224467646119
"ACYP2",214.18021655068,-9.17291576051627e-07,0.00144269064053203,0.62073267778868,0.999224467646119
"ADA",839.616332390549,7.2600860942707e-07,0.00144269151972935,0.576547532217545,0.999224467646119
"ADAD1",2.66478454551814,-3.89389719869775e-07,0.00144269498610845,0.195748871497114,0.999224467646119
"ADAD2",7.45299746135019,-6.14843524114021e-07,0.00144269360084442,0.555374988681381,0.999224467646119
"ADAL",668.15231056913,1.35281013220659e-07,0.00144268866297172,0.958485726339115,0.999224467646119
"ADAM10",10206.6289874311,-6.83248934677296e-07,0.00144268532574018,0.795100545521892,0.999224467646119
"ADAM11",108.736439392382,-3.91575623140498e-06,0.00144269164331038,0.0867636163201427,0.999224467646119
"ADAM12",2779.15352046967,-4.32108235666022e-07,0.00144269334914695,0.565003262080149,0.999224467646119
"ADAM15",12692.8006752874,-1.56946298645688e-06,0.0014426909524376,0.341217316262595,0.999224467646119
"ADAM17",5613.88180651187,-2.78679509155727e-06,0.00144268598810683,0.28673238861412,0.999224467646119
"ADAM18",1.37546302768752,-8.90471703203936e-08,0.00144269500436508,0.681373235671054,0.999224467646119
"ADAM19",2327.64448671915,6.17932541831398e-08,0.0014426924992741,0.961417739606988,0.999224467646119
"ADAM1A",504.848596166608,-2.26679953063296e-06,0.00144269246111362,0.182827951902649,0.999224467646119
"ADAM2",29.0463698013916,-2.98869421227163e-07,0.00144269494888097,0.0471191521455362,0.999224467646119
"ADAM20",436.846805280422,-1.28652192731016e-06,0.00144269150749456,0.473732535566091,0.999224467646119
